FRAME, TEMP, CHAN1, CHAN2, CHAN3, CHAN4, CHAN5, CHAN6, CHAN7, CHAN8, CHAN9, CHAN10, CHAN11, CHAN12, CHAN13, CHAN14, CHAN15, CHAN16, CHAN17, CHAN18, CHAN19, CHAN20, CHAN21, CHAN22, CHAN23, CHAN24, CHAN25, CHAN26, CHAN27, CHAN28, CHAN29, CHAN30, CHAN31, CHAN32
49.000000,39.638557,0.243494,0.264869,0.071487,-0.118333,-0.292532,-0.346397,-0.332587,-0.287975,-0.202390,-0.137159,-0.557592,-0.462073,-0.367577,-0.184462,-0.064272,-0.015485,0.022936,0.039883,0.891370,0.891237,0.893149,0.892992,0.892429,0.891291,0.892382,0.892655,0.891588,0.891653,0.892991,0.893191,0.891364,0.891133
50.000000,39.638397,0.242849,0.266732,0.073009,-0.117282,-0.291850,-0.345564,-0.332015,-0.287414,-0.201674,-0.139313,-0.559114,-0.463351,-0.368576,-0.185782,-0.063881,-0.015013,0.023617,0.040787,0.892372,0.892252,0.894067,0.893999,0.893356,0.892179,0.893336,0.893675,0.892752,0.892595,0.894006,0.894192,0.892480,0.892088
51.000000,39.638634,0.242650,0.267438,0.073791,-0.116218,-0.290814,-0.344493,-0.330969,-0.286450,-0.200817,-0.139639,-0.558197,-0.462426,-0.367897,-0.187674,-0.063190,-0.014248,0.024608,0.041198,0.891782,0.891761,0.893443,0.893455,0.892750,0.891581,0.892806,0.893048,0.892116,0.891974,0.893402,0.893646,0.892044,0.891490
52.000000,39.639503,0.243410,0.267204,0.074155,-0.115416,-0.289554,-0.342695,-0.329354,-0.284911,-0.199306,-0.137460,-0.555131,-0.459604,-0.365373,-0.185620,-0.061866,-0.012950,0.025515,0.042084,0.890126,0.890138,0.891782,0.891742,0.891142,0.889934,0.891280,0.891391,0.890490,0.890292,0.891733,0.892010,0.890455,0.889834
53.000000,39.637783,0.243701,0.266421,0.073808,-0.115279,-0.288900,-0.341732,-0.328467,-0.283910,-0.198610,-0.136794,-0.552855,-0.457445,-0.363289,-0.184262,-0.060547,-0.012502,0.025880,0.042436,0.888755,0.888571,0.890273,0.890222,0.889721,0.888462,0.889902,0.889997,0.889072,0.888780,0.890386,0.890482,0.888909,0.888397
54.000000,39.636890,0.242589,0.265465,0.072514,-0.116646,-0.290551,-0.343859,-0.330289,-0.285655,-0.200707,-0.139880,-0.555373,-0.460272,-0.365485,-0.198171,-0.061934,-0.014208,0.024129,0.040532,0.888997,0.888798,0.890467,0.890470,0.889878,0.888689,0.890156,0.890192,0.889167,0.888922,0.890619,0.890676,0.888931,0.888630
55.000000,39.636562,0.240445,0.265856,0.072483,-0.117315,-0.291849,-0.345292,-0.331879,-0.287138,-0.202171,-0.143719,-0.559246,-0.463797,-0.368909,-0.199865,-0.063752,-0.015744,0.023157,0.039427,0.890502,0.890314,0.892099,0.892038,0.891303,0.890228,0.891677,0.891615,0.890671,0.890390,0.892044,0.892241,0.890398,0.890028
56.000000,39.636932,0.240026,0.267360,0.074173,-0.115896,-0.290651,-0.343979,-0.330764,-0.285984,-0.200917,-0.141676,-0.558174,-0.461681,-0.368809,-0.180857,-0.063101,-0.015289,0.024341,0.040673,0.891210,0.891037,0.892914,0.892887,0.892028,0.891004,0.892501,0.892346,0.891558,0.891119,0.892804,0.893012,0.891230,0.890799
57.000000,39.636795,0.241328,0.267263,0.074229,-0.115510,-0.290125,-0.343467,-0.330082,-0.285470,-0.200444,-0.138892,-0.555393,-0.458378,-0.366624,-0.182301,-0.062292,-0.014576,0.024542,0.041238,0.890744,0.890735,0.892526,0.892479,0.891709,0.890707,0.892254,0.892057,0.891189,0.890792,0.892433,0.892559,0.890937,0.890509
58.000000,39.636204,0.240138,0.266204,0.072980,-0.116463,-0.291360,-0.344685,-0.331295,-0.286611,-0.201767,-0.140886,-0.557046,-0.460083,-0.367876,-0.181482,-0.063394,-0.015475,0.023327,0.039992,0.890203,0.890218,0.892023,0.891973,0.891286,0.890278,0.891798,0.891627,0.890607,0.890378,0.891886,0.892116,0.890437,0.890054
59.000000,39.636009,0.240387,0.266595,0.072934,-0.116744,-0.292089,-0.345587,-0.332124,-0.287347,-0.202465,-0.141140,-0.559401,-0.462608,-0.369861,-0.175960,-0.064210,-0.016018,0.022823,0.039415,0.891004,0.890890,0.892798,0.892783,0.892099,0.890992,0.892521,0.892382,0.891386,0.891171,0.892715,0.892975,0.891256,0.890917
60.000000,39.635681,0.241620,0.267247,0.073548,-0.116356,-0.291507,-0.345003,-0.331538,-0.286867,-0.201872,-0.139545,-0.558969,-0.462217,-0.369123,-0.174072,-0.064108,-0.015218,0.023383,0.040035,0.891315,0.891100,0.893117,0.893133,0.892407,0.891276,0.892847,0.892705,0.891806,0.891435,0.893137,0.893237,0.891694,0.891213
61.000000,39.635902,0.241600,0.267042,0.073508,-0.116616,-0.291566,-0.344927,-0.331664,-0.286865,-0.201793,-0.139051,-0.558641,-0.462229,-0.368888,-0.174002,-0.064230,-0.014909,0.023696,0.040349,0.891128,0.891077,0.892833,0.893033,0.892366,0.891176,0.892700,0.892660,0.891689,0.891289,0.893046,0.893138,0.891571,0.891099
62.000000,39.635998,0.241617,0.267241,0.073759,-0.116323,-0.291259,-0.344918,-0.331512,-0.286672,-0.201621,-0.137180,-0.558622,-0.462485,-0.368973,-0.174453,-0.063977,-0.014954,0.023993,0.040325,0.891299,0.891329,0.892884,0.893121,0.892567,0.891319,0.892689,0.892802,0.891661,0.891420,0.893117,0.893206,0.891609,0.891199
63.000000,39.635498,0.241768,0.267502,0.074435,-0.115238,-0.289753,-0.343488,-0.329969,-0.285118,-0.200328,-0.138250,-0.556098,-0.459492,-0.366845,-0.176380,-0.062562,-0.014053,0.024780,0.040827,0.890437,0.890350,0.892051,0.892145,0.891579,0.890371,0.891733,0.891791,0.890659,0.890573,0.892145,0.892245,0.890622,0.890253
64.000000,39.635372,0.242065,0.266500,0.073333,-0.116152,-0.290706,-0.344325,-0.330843,-0.285757,-0.201105,-0.138975,-0.554563,-0.457253,-0.365926,-0.187857,-0.062395,-0.014552,0.024202,0.040374,0.890199,0.889904,0.891845,0.891768,0.891159,0.890107,0.891496,0.891518,0.890512,0.890314,0.891795,0.891952,0.890234,0.890049
65.000000,39.637272,0.243143,0.265596,0.072311,-0.117092,-0.291808,-0.345553,-0.331849,-0.286815,-0.202033,-0.138839,-0.554391,-0.457115,-0.365768,-0.191262,-0.062454,-0.015222,0.023840,0.040008,0.890695,0.890406,0.892247,0.892151,0.891500,0.890584,0.891945,0.891961,0.890978,0.890695,0.892222,0.892349,0.890645,0.890419
