FRAME, TEMP, CHAN1, CHAN2, CHAN3, CHAN4, CHAN5, CHAN6, CHAN7, CHAN8, CHAN9, CHAN10, CHAN11, CHAN12, CHAN13, CHAN14, CHAN15, CHAN16, CHAN17, CHAN18, CHAN19, CHAN20, CHAN21, CHAN22, CHAN23, CHAN24, CHAN25, CHAN26, CHAN27, CHAN28, CHAN29, CHAN30, CHAN31, CHAN32
29.000000,39.403648,-1.419365,-2.000279,-2.007095,-0.959028,-0.660290,-0.388711,-0.274523,-0.250089,-0.257200,-0.264509,0.567817,0.517961,0.440968,0.338811,0.280457,0.195026,0.114261,0.006940,0.884151,0.883770,0.885757,0.885843,0.885634,0.884470,0.885912,0.886037,0.884669,0.884380,0.886649,0.886001,0.883535,0.883850
30.000000,39.404392,-1.412201,-1.990320,-2.000304,-0.952746,-0.646826,-0.373165,-0.265672,-0.247445,-0.253948,-0.258264,0.567713,0.517508,0.440804,0.339125,0.280256,0.194629,0.113980,0.006405,0.884484,0.883997,0.886040,0.886109,0.885930,0.884695,0.886175,0.886184,0.884902,0.884629,0.887033,0.886223,0.883899,0.884052
31.000000,39.405216,-1.417712,-1.992584,-2.004537,-0.954156,-0.646057,-0.372559,-0.266872,-0.248736,-0.257815,-0.266525,0.567089,0.517144,0.440521,0.339194,0.279931,0.194351,0.113524,0.005530,0.883974,0.883683,0.885646,0.885657,0.885489,0.884190,0.885754,0.885768,0.884335,0.884094,0.886685,0.885824,0.883541,0.883567
32.000000,39.405647,-1.434763,-2.011857,-2.023457,-0.971252,-0.677600,-0.410371,-0.285550,-0.258182,-0.259429,-0.268142,0.567467,0.517925,0.441204,0.339488,0.280214,0.194459,0.113339,0.005150,0.884644,0.884333,0.886139,0.886204,0.886052,0.884745,0.886244,0.886347,0.884763,0.884571,0.887089,0.886417,0.884012,0.884078
33.000000,39.406502,-1.456431,-2.038144,-2.048060,-0.992113,-0.710313,-0.445953,-0.302744,-0.269324,-0.263792,-0.264938,0.568126,0.518726,0.441909,0.340234,0.280242,0.194154,0.112832,0.004062,0.886144,0.885719,0.887544,0.887594,0.887607,0.886188,0.887728,0.887820,0.886182,0.885968,0.888473,0.887714,0.885537,0.885491
34.000000,39.406456,-1.468834,-2.055105,-2.063157,-1.002901,-0.722106,-0.452545,-0.301337,-0.265188,-0.263335,-0.260949,0.569993,0.520363,0.443424,0.341280,0.281291,0.195125,0.113718,0.005248,0.886774,0.886609,0.888481,0.888702,0.888502,0.887154,0.888798,0.888719,0.887200,0.886850,0.889399,0.888587,0.886464,0.886439
35.000000,39.405277,-1.472500,-2.057223,-2.065107,-1.004583,-0.722269,-0.452038,-0.299170,-0.264131,-0.260899,-0.258498,0.570082,0.520382,0.443712,0.341564,0.281858,0.195872,0.114624,0.006633,0.885265,0.885278,0.886995,0.887383,0.886957,0.885733,0.887383,0.887231,0.885706,0.885389,0.887914,0.887177,0.884879,0.884986
36.000000,39.406082,-1.467435,-2.050346,-2.060145,-1.002092,-0.721723,-0.450705,-0.300355,-0.267499,-0.266410,-0.262112,0.569624,0.519955,0.443462,0.341262,0.282007,0.196244,0.114976,0.007283,0.883793,0.883590,0.885456,0.885805,0.885483,0.884217,0.885910,0.885870,0.884315,0.883966,0.886501,0.885780,0.883461,0.883437
37.000000,39.407005,-1.458317,-2.039119,-2.046034,-0.992507,-0.703194,-0.429646,-0.293560,-0.266884,-0.270132,-0.262080,0.569103,0.519526,0.442924,0.340460,0.281524,0.195637,0.114352,0.006992,0.884007,0.883634,0.885659,0.885938,0.885712,0.884418,0.885993,0.886076,0.884505,0.884178,0.886659,0.885963,0.883651,0.883709
38.000000,39.405914,-1.457016,-2.036824,-2.043474,-0.989571,-0.697013,-0.425795,-0.291885,-0.265819,-0.264657,-0.260793,0.568411,0.518762,0.442146,0.339875,0.280546,0.194582,0.113329,0.005548,0.884763,0.884361,0.886297,0.886643,0.886359,0.885049,0.886721,0.886740,0.885271,0.884832,0.887180,0.886591,0.884291,0.884593
39.000000,39.406342,-1.447847,-2.030805,-2.042163,-0.988637,-0.704032,-0.434947,-0.291023,-0.259472,-0.257130,-0.256391,0.569566,0.519581,0.443018,0.340049,0.281510,0.195487,0.114424,0.007541,0.885164,0.884822,0.886570,0.887046,0.886859,0.885332,0.887181,0.887051,0.885806,0.885306,0.887686,0.886999,0.884785,0.885006
40.000000,39.405724,-1.452784,-2.034844,-2.044946,-0.990808,-0.705352,-0.430748,-0.288389,-0.257871,-0.259626,-0.255881,0.569848,0.520167,0.443759,0.340946,0.282373,0.196286,0.115462,0.009016,0.884984,0.884694,0.886483,0.886875,0.886799,0.885294,0.886977,0.886854,0.885654,0.885132,0.887672,0.886778,0.884729,0.884735
