FRAME, TEMP, CHAN1, CHAN2, CHAN3, CHAN4, CHAN5, CHAN6, CHAN7, CHAN8, CHAN9, CHAN10, CHAN11, CHAN12, CHAN13, CHAN14, CHAN15, CHAN16, CHAN17, CHAN18, CHAN19, CHAN20, CHAN21, CHAN22, CHAN23, CHAN24, CHAN25, CHAN26, CHAN27, CHAN28, CHAN29, CHAN30, CHAN31, CHAN32
15.000000,40.944000,-0.035262,0.449866,0.282087,0.081335,-0.135236,-0.228863,-0.254041,-0.241106,-0.194626,-0.140258,-0.433737,-0.434560,-0.436722,-0.433833,-0.435171,-0.420209,-0.332067,-0.238491,0.888529,0.888377,0.889966,0.889885,0.888970,0.889189,0.889960,0.889725,0.889467,0.889396,0.889618,0.889689,0.889134,0.888844
16.000000,40.942680,-0.041716,0.451068,0.283607,0.082852,-0.134177,-0.228326,-0.254211,-0.241862,-0.197546,-0.142176,-0.439126,-0.439563,-0.441522,-0.440987,-0.438379,-0.415944,-0.330598,-0.238628,0.888235,0.888066,0.889689,0.889652,0.888667,0.888952,0.889785,0.889523,0.889221,0.889126,0.889339,0.889546,0.888868,0.888584
17.000000,40.941044,-0.023605,0.446797,0.278569,0.077734,-0.139583,-0.234035,-0.259848,-0.247551,-0.203703,-0.146151,-0.420397,-0.422052,-0.425188,-0.426777,-0.430575,-0.404512,-0.333829,-0.241897,0.888811,0.888750,0.890244,0.890305,0.889331,0.889488,0.890430,0.890047,0.889728,0.889604,0.889845,0.890053,0.889412,0.889105
18.000000,40.941185,-0.020533,0.446576,0.278069,0.077375,-0.140343,-0.234509,-0.259990,-0.247322,-0.201721,-0.143594,-0.415862,-0.417047,-0.420388,-0.424055,-0.430198,-0.414142,-0.334258,-0.241811,0.889803,0.889685,0.891135,0.891196,0.890341,0.890398,0.891329,0.890972,0.890645,0.890500,0.890774,0.890863,0.890248,0.890115
19.000000,40.940296,-0.023781,0.447735,0.278990,0.078004,-0.139914,-0.234184,-0.259581,-0.246724,-0.201188,-0.144344,-0.423086,-0.423281,-0.426495,-0.426616,-0.429381,-0.415152,-0.323100,-0.245283,0.890496,0.890435,0.891789,0.891886,0.890985,0.891083,0.891852,0.891667,0.891348,0.891109,0.891562,0.891540,0.890956,0.890802
20.000000,40.939117,-0.023826,0.446819,0.277786,0.076395,-0.141394,-0.235119,-0.260462,-0.247293,-0.200418,-0.144483,-0.425867,-0.426414,-0.429888,-0.424661,-0.428170,-0.408915,-0.322643,-0.252476,0.890533,0.890408,0.891936,0.892034,0.891042,0.891104,0.891948,0.891802,0.891434,0.891130,0.891669,0.891672,0.891017,0.890782
21.000000,40.938370,-0.021553,0.445956,0.276459,0.075210,-0.142491,-0.237200,-0.262066,-0.249642,-0.203402,-0.147758,-0.419597,-0.419586,-0.423023,-0.423629,-0.422814,-0.403332,-0.334947,-0.253744,0.890250,0.890190,0.891684,0.891733,0.890907,0.890844,0.891844,0.891630,0.891287,0.890909,0.891565,0.891424,0.890893,0.890566
22.000000,40.937744,-0.015299,0.445046,0.275258,0.073421,-0.144614,-0.239326,-0.264447,-0.252169,-0.206274,-0.149261,-0.417535,-0.417870,-0.421699,-0.422937,-0.424268,-0.401251,-0.325082,-0.244598,0.891217,0.891291,0.892709,0.892633,0.892050,0.891887,0.892860,0.892686,0.892295,0.891982,0.892531,0.892411,0.891791,0.891561
23.000000,40.937374,-0.019758,0.446056,0.276519,0.074431,-0.143873,-0.237974,-0.263320,-0.250748,-0.204033,-0.147069,-0.423619,-0.424075,-0.427398,-0.426082,-0.427293,-0.405914,-0.327887,-0.246375,0.891789,0.891968,0.893297,0.893140,0.892632,0.892532,0.893410,0.893231,0.892835,0.892573,0.893067,0.893045,0.892328,0.892177
24.000000,40.936539,-0.029988,0.450427,0.281851,0.080220,-0.137707,-0.231943,-0.257191,-0.244711,-0.198407,-0.142654,-0.427477,-0.428317,-0.432257,-0.435109,-0.431622,-0.411887,-0.337435,-0.247820,0.891672,0.891829,0.892991,0.892956,0.892332,0.892369,0.893174,0.893031,0.892610,0.892307,0.892826,0.892933,0.892095,0.892042
25.000000,40.936176,-0.022800,0.447802,0.279218,0.078180,-0.139427,-0.233046,-0.258278,-0.245328,-0.197789,-0.141588,-0.423133,-0.424646,-0.428646,-0.430181,-0.426949,-0.414379,-0.334543,-0.238384,0.890689,0.890849,0.892000,0.891972,0.891180,0.891370,0.892223,0.892141,0.891577,0.891262,0.891843,0.891920,0.891119,0.890955
26.000000,40.934608,-0.017058,0.445062,0.276090,0.075542,-0.141884,-0.235652,-0.261106,-0.248651,-0.203598,-0.146554,-0.416925,-0.418176,-0.421986,-0.419305,-0.418090,-0.402629,-0.333383,-0.239894,0.889362,0.889441,0.890883,0.890694,0.889828,0.890070,0.891125,0.890914,0.890414,0.890051,0.890732,0.890612,0.889889,0.889773
27.000000,40.934441,-0.021228,0.445560,0.275922,0.074842,-0.142931,-0.237146,-0.262575,-0.250763,-0.208749,-0.153091,-0.421585,-0.422117,-0.426802,-0.420747,-0.425980,-0.388091,-0.326758,-0.250953,0.890283,0.890375,0.891912,0.891674,0.890777,0.891021,0.892025,0.891800,0.891381,0.891039,0.891737,0.891530,0.890858,0.890857
28.000000,40.934479,-0.037404,0.449791,0.280400,0.079089,-0.139301,-0.233877,-0.258877,-0.246526,-0.200647,-0.147931,-0.437752,-0.438670,-0.443559,-0.443310,-0.446345,-0.401247,-0.321969,-0.247321,0.892269,0.892295,0.893864,0.893540,0.892652,0.892825,0.893868,0.893573,0.893309,0.892869,0.893527,0.893444,0.892718,0.892723
29.000000,40.933380,-0.037363,0.451720,0.282387,0.081010,-0.137676,-0.232803,-0.257910,-0.246002,-0.200440,-0.146625,-0.432846,-0.433021,-0.435973,-0.439726,-0.439655,-0.410162,-0.336418,-0.251702,0.893211,0.893145,0.894786,0.894441,0.893547,0.893590,0.894817,0.894386,0.894136,0.893779,0.894316,0.894323,0.893523,0.893551
30.000000,40.932457,-0.022953,0.448617,0.278912,0.076906,-0.141118,-0.235532,-0.261038,-0.249394,-0.206455,-0.150487,-0.421595,-0.420525,-0.422644,-0.419764,-0.425676,-0.407486,-0.342497,-0.248893,0.892018,0.891897,0.893639,0.893349,0.892515,0.892529,0.893766,0.893260,0.892939,0.892663,0.893209,0.893146,0.892381,0.892472
31.000000,40.932285,-0.016768,0.447069,0.277630,0.076240,-0.141246,-0.235575,-0.261054,-0.249148,-0.206604,-0.150326,-0.416946,-0.416389,-0.419659,-0.419845,-0.421378,-0.402853,-0.335195,-0.244004,0.890053,0.890045,0.891606,0.891448,0.890438,0.890517,0.891771,0.891260,0.890885,0.890610,0.891203,0.891121,0.890447,0.890484
32.000000,40.930882,-0.020806,0.447524,0.278399,0.077888,-0.139888,-0.234645,-0.260078,-0.248154,-0.204855,-0.147408,-0.421063,-0.421897,-0.426293,-0.427432,-0.427472,-0.404988,-0.330680,-0.246262,0.888590,0.888655,0.890097,0.890074,0.888924,0.888972,0.890264,0.889810,0.889336,0.889183,0.889549,0.889616,0.888867,0.888945
33.000000,40.930191,-0.028141,0.449444,0.280752,0.080276,-0.137358,-0.232292,-0.257433,-0.245481,-0.201251,-0.144890,-0.427014,-0.428499,-0.431890,-0.432243,-0.435003,-0.419541,-0.327509,-0.246089,0.887869,0.887990,0.889476,0.889443,0.888455,0.888541,0.889832,0.889344,0.888812,0.888739,0.889066,0.889138,0.888466,0.888445
34.000000,40.930199,-0.027877,0.450021,0.280859,0.079860,-0.137867,-0.233164,-0.258348,-0.246448,-0.203296,-0.147832,-0.425645,-0.426164,-0.428306,-0.431781,-0.428679,-0.416895,-0.327728,-0.243792,0.888872,0.888919,0.890453,0.890416,0.889448,0.889626,0.890936,0.890385,0.889971,0.889747,0.890180,0.890171,0.889473,0.889562
35.000000,40.927841,-0.033300,0.450784,0.281554,0.080183,-0.137699,-0.232766,-0.258132,-0.245957,-0.201367,-0.146807,-0.434772,-0.435136,-0.438816,-0.438750,-0.440703,-0.408780,-0.321467,-0.232694,0.889547,0.889513,0.890856,0.890930,0.889943,0.890024,0.891397,0.890822,0.890425,0.890117,0.890685,0.890594,0.889822,0.889952
36.000000,40.927864,-0.032026,0.449546,0.280701,0.080017,-0.137282,-0.232048,-0.256873,-0.244204,-0.196888,-0.142164,-0.431822,-0.432908,-0.436693,-0.435395,-0.438834,-0.412463,-0.317795,-0.228503,0.888529,0.888421,0.889807,0.889790,0.888916,0.888926,0.890208,0.889718,0.889257,0.888912,0.889545,0.889517,0.888654,0.888681
37.000000,40.926937,-0.028549,0.447821,0.278592,0.077915,-0.139541,-0.234249,-0.259302,-0.246669,-0.200691,-0.143571,-0.430889,-0.431090,-0.434168,-0.428226,-0.427458,-0.416900,-0.320100,-0.236442,0.889024,0.888929,0.890429,0.890337,0.889596,0.889550,0.890716,0.890284,0.889892,0.889579,0.890068,0.890131,0.889251,0.889360
38.000000,40.926472,-0.022576,0.447906,0.277925,0.076894,-0.141116,-0.236559,-0.261938,-0.249931,-0.206653,-0.149560,-0.425560,-0.426255,-0.430499,-0.426259,-0.426980,-0.409175,-0.325166,-0.245878,0.890714,0.890780,0.892123,0.892107,0.891368,0.891233,0.892359,0.891918,0.891653,0.891334,0.891700,0.891903,0.890945,0.891123
39.000000,40.925125,-0.004818,0.444887,0.273822,0.072543,-0.145183,-0.240231,-0.265296,-0.252857,-0.208403,-0.151619,-0.407068,-0.408322,-0.412633,-0.412828,-0.412600,-0.393827,-0.332449,-0.249168,0.891446,0.891663,0.892880,0.892924,0.892112,0.891884,0.893148,0.892683,0.892471,0.892169,0.892650,0.892692,0.891713,0.891942
40.000000,40.924072,-0.025500,0.448544,0.278206,0.076221,-0.141433,-0.235481,-0.260427,-0.247201,-0.199943,-0.146636,-0.429816,-0.429333,-0.431986,-0.428696,-0.427294,-0.409028,-0.323287,-0.230126,0.891918,0.891925,0.893480,0.893394,0.892587,0.892323,0.893688,0.893207,0.892963,0.892655,0.893293,0.893218,0.892160,0.892469
41.000000,40.922997,-0.037016,0.450883,0.281191,0.079625,-0.138444,-0.233573,-0.258612,-0.245920,-0.199690,-0.145823,-0.438503,-0.437410,-0.439739,-0.437501,-0.434293,-0.413733,-0.318423,-0.228723,0.892152,0.892226,0.893689,0.893413,0.892717,0.892601,0.893716,0.893299,0.893021,0.892704,0.893471,0.893314,0.892420,0.892620
42.000000,40.922630,-0.017480,0.446704,0.275999,0.074683,-0.143873,-0.239396,-0.264580,-0.252317,-0.207863,-0.150011,-0.417175,-0.417144,-0.420769,-0.423457,-0.423759,-0.404081,-0.326321,-0.238917,0.892856,0.893018,0.894410,0.894119,0.893284,0.893398,0.894464,0.893998,0.893656,0.893405,0.894253,0.894091,0.893321,0.893392
43.000000,40.921703,-0.025568,0.449019,0.278557,0.076449,-0.142458,-0.237829,-0.263094,-0.250873,-0.206196,-0.147515,-0.427432,-0.428485,-0.431806,-0.430054,-0.435601,-0.414900,-0.328401,-0.234206,0.893332,0.893537,0.894992,0.894697,0.893839,0.893868,0.895039,0.894520,0.894102,0.893878,0.894733,0.894587,0.893868,0.893828
44.000000,40.919895,-0.029631,0.451110,0.281451,0.079618,-0.138823,-0.234140,-0.258928,-0.246310,-0.199205,-0.140636,-0.431549,-0.432543,-0.435708,-0.431927,-0.440266,-0.420843,-0.330702,-0.234330,0.892118,0.892335,0.893712,0.893421,0.892729,0.892612,0.893703,0.893272,0.892895,0.892690,0.893487,0.893219,0.892435,0.892480
45.000000,40.918983,-0.024871,0.449864,0.280350,0.079248,-0.138801,-0.234298,-0.258567,-0.245651,-0.196962,-0.140740,-0.423151,-0.423361,-0.427515,-0.431055,-0.434537,-0.416262,-0.338094,-0.238294,0.890925,0.891161,0.892413,0.892218,0.891566,0.891400,0.892484,0.892180,0.891721,0.891620,0.892424,0.892106,0.891303,0.891402
46.000000,40.917305,-0.017363,0.448045,0.278340,0.076742,-0.141201,-0.236425,-0.261117,-0.248806,-0.202953,-0.145827,-0.414087,-0.413661,-0.417651,-0.417574,-0.419623,-0.404578,-0.346770,-0.246134,0.891877,0.891947,0.893266,0.893170,0.892426,0.892239,0.893327,0.893054,0.892573,0.892453,0.893195,0.892986,0.892051,0.892201
47.000000,40.916641,-0.011606,0.447468,0.277791,0.076017,-0.141853,-0.236524,-0.261656,-0.249468,-0.204885,-0.145771,-0.410178,-0.411317,-0.414506,-0.411573,-0.415679,-0.403643,-0.337006,-0.249031,0.892289,0.892307,0.893621,0.893528,0.892788,0.892643,0.893660,0.893321,0.892942,0.892785,0.893555,0.893374,0.892332,0.892400
48.000000,40.915371,-0.018266,0.447764,0.278407,0.077097,-0.140728,-0.235589,-0.260508,-0.248141,-0.202817,-0.146674,-0.419725,-0.421457,-0.424313,-0.423049,-0.425022,-0.404275,-0.327573,-0.255980,0.890863,0.890893,0.892303,0.892123,0.891355,0.891312,0.892378,0.891997,0.891663,0.891484,0.892238,0.892113,0.890988,0.891000
49.000000,40.914993,-0.013288,0.446133,0.276805,0.075844,-0.141818,-0.236591,-0.261900,-0.250190,-0.207774,-0.150908,-0.414374,-0.415681,-0.419564,-0.420575,-0.419610,-0.397453,-0.332254,-0.260542,0.889845,0.889765,0.891399,0.891089,0.890222,0.890234,0.891364,0.890982,0.890602,0.890363,0.891105,0.891073,0.889883,0.889936
50.000000,40.913212,-0.016594,0.447101,0.278570,0.078479,-0.138781,-0.234155,-0.259357,-0.248334,-0.207459,-0.149453,-0.413392,-0.415187,-0.419892,-0.421668,-0.421016,-0.402766,-0.332365,-0.257196,0.888390,0.888249,0.889920,0.889647,0.888675,0.888606,0.889838,0.889577,0.888938,0.888837,0.889622,0.889648,0.888522,0.888545
51.000000,40.912449,-0.036420,0.451355,0.283759,0.083822,-0.133034,-0.228106,-0.252365,-0.240485,-0.194245,-0.139523,-0.430432,-0.431972,-0.437509,-0.438136,-0.441483,-0.417266,-0.335588,-0.243146,0.888060,0.888008,0.889478,0.889429,0.888304,0.888241,0.889425,0.889242,0.888623,0.888443,0.889300,0.889248,0.888202,0.888150
52.000000,40.911667,-0.035113,0.450201,0.281613,0.080750,-0.136667,-0.231204,-0.255220,-0.242944,-0.194896,-0.140957,-0.434950,-0.435891,-0.439950,-0.438990,-0.439049,-0.411995,-0.337769,-0.238668,0.889793,0.889828,0.891165,0.891078,0.889948,0.890016,0.891063,0.890812,0.890331,0.890116,0.890900,0.890803,0.889778,0.889715
53.000000,40.910889,-0.021773,0.447296,0.277713,0.077019,-0.140934,-0.235995,-0.260513,-0.249222,-0.206093,-0.153174,-0.421349,-0.420799,-0.423631,-0.423907,-0.424428,-0.402540,-0.334105,-0.242644,0.890684,0.890792,0.892040,0.891906,0.890910,0.890889,0.891925,0.891725,0.891171,0.891090,0.891818,0.891719,0.890729,0.890614
54.000000,40.909939,-0.016952,0.446883,0.277242,0.076503,-0.141307,-0.236509,-0.261237,-0.250133,-0.209117,-0.154441,-0.411141,-0.409749,-0.413710,-0.413262,-0.420297,-0.404164,-0.335425,-0.241749,0.890682,0.890857,0.892143,0.892053,0.891182,0.891103,0.891968,0.891915,0.891433,0.891192,0.891892,0.891922,0.890886,0.890827
55.000000,40.908722,-0.013404,0.446218,0.276706,0.075470,-0.142016,-0.237296,-0.261820,-0.250506,-0.207426,-0.150342,-0.409576,-0.409358,-0.413715,-0.415848,-0.417152,-0.402250,-0.337039,-0.249694,0.890011,0.890338,0.891654,0.891664,0.890790,0.890756,0.891571,0.891571,0.891077,0.890862,0.891520,0.891683,0.890619,0.890580
56.000000,40.906292,-0.017222,0.446654,0.277329,0.075976,-0.141118,-0.235475,-0.259881,-0.247722,-0.199996,-0.144460,-0.417319,-0.417016,-0.420248,-0.423849,-0.422857,-0.408012,-0.331827,-0.236178,0.889691,0.890013,0.891232,0.891306,0.890390,0.890261,0.891225,0.891161,0.890785,0.890451,0.891335,0.891339,0.890319,0.890127
57.000000,40.905128,-0.040982,0.452252,0.284587,0.083727,-0.132861,-0.226261,-0.250299,-0.236808,-0.183495,-0.131520,-0.439654,-0.439374,-0.443173,-0.445266,-0.451719,-0.422708,-0.318072,-0.200024,0.889095,0.889265,0.890491,0.890463,0.889581,0.889458,0.890519,0.890422,0.890026,0.889546,0.890573,0.890502,0.889481,0.889336
58.000000,40.904240,-0.037978,0.452009,0.284437,0.084522,-0.132187,-0.226785,-0.250708,-0.237887,-0.187582,-0.135903,-0.432474,-0.433383,-0.438264,-0.445122,-0.447173,-0.419348,-0.321803,-0.222161,0.888344,0.888357,0.889710,0.889558,0.888708,0.888597,0.889721,0.889704,0.889106,0.888645,0.889608,0.889612,0.888764,0.888547
59.000000,40.904648,-0.016230,0.446033,0.276854,0.076366,-0.140740,-0.236268,-0.260704,-0.249465,-0.206460,-0.151403,-0.413577,-0.414781,-0.418961,-0.420033,-0.416692,-0.404771,-0.340904,-0.264239,0.888908,0.888875,0.890224,0.890069,0.889231,0.889073,0.890177,0.890261,0.889644,0.889211,0.890139,0.890040,0.889268,0.888930
60.000000,40.902477,-0.012725,0.445586,0.275953,0.074867,-0.142754,-0.238130,-0.263131,-0.252103,-0.210482,-0.154219,-0.413327,-0.414662,-0.418815,-0.415399,-0.412625,-0.400371,-0.342501,-0.259548,0.890157,0.890201,0.891580,0.891264,0.890571,0.890415,0.891517,0.891576,0.890891,0.890623,0.891542,0.891455,0.890430,0.890213
61.000000,40.902382,-0.016770,0.446714,0.277127,0.075941,-0.141716,-0.236412,-0.261282,-0.249337,-0.204521,-0.148899,-0.417870,-0.419481,-0.423553,-0.422099,-0.421368,-0.406328,-0.332641,-0.240541,0.890935,0.891069,0.892438,0.892005,0.891349,0.891172,0.892403,0.892244,0.891639,0.891431,0.892444,0.892400,0.891264,0.890964
62.000000,40.900890,-0.029979,0.448390,0.279097,0.078100,-0.139205,-0.233488,-0.257713,-0.245182,-0.197159,-0.143277,-0.430318,-0.430961,-0.433914,-0.432321,-0.433393,-0.410262,-0.326121,-0.237888,0.890067,0.890207,0.891535,0.891322,0.890567,0.890357,0.891578,0.891374,0.890886,0.890539,0.891621,0.891593,0.890427,0.890152
63.000000,40.899078,-0.034887,0.449771,0.280997,0.081143,-0.136129,-0.231284,-0.255559,-0.243763,-0.197532,-0.144311,-0.431788,-0.432409,-0.436061,-0.434765,-0.435597,-0.412027,-0.332629,-0.244157,0.887965,0.888078,0.889411,0.889393,0.888552,0.888345,0.889420,0.889267,0.888822,0.888426,0.889470,0.889556,0.888340,0.888229
64.000000,40.899361,-0.032200,0.448059,0.280216,0.080379,-0.135945,-0.230105,-0.254721,-0.242806,-0.196052,-0.141534,-0.432731,-0.433769,-0.436967,-0.431317,-0.435073,-0.417497,-0.331067,-0.231754,0.886568,0.886644,0.888156,0.888126,0.887263,0.887044,0.888140,0.887929,0.887563,0.887092,0.888108,0.888178,0.887129,0.887032
65.000000,40.896713,-0.032650,0.447879,0.279975,0.079442,-0.136968,-0.230020,-0.255005,-0.242689,-0.195451,-0.139477,-0.432317,-0.433318,-0.436199,-0.434021,-0.436115,-0.414856,-0.324337,-0.224869,0.887552,0.887687,0.889272,0.889128,0.888345,0.888178,0.889232,0.888961,0.888577,0.888113,0.889086,0.889167,0.888199,0.887967
66.000000,40.896210,-0.035631,0.450393,0.281962,0.081537,-0.135859,-0.230077,-0.255195,-0.243186,-0.196712,-0.141351,-0.430976,-0.433698,-0.439021,-0.443538,-0.438565,-0.418935,-0.329204,-0.225890,0.889162,0.889207,0.890716,0.890591,0.889761,0.889634,0.890587,0.890501,0.889956,0.889538,0.890496,0.890685,0.889597,0.889344
67.000000,40.895779,-0.044841,0.452407,0.283798,0.082847,-0.135150,-0.229976,-0.255153,-0.243077,-0.196993,-0.143616,-0.444082,-0.446812,-0.451480,-0.451148,-0.447909,-0.425451,-0.337626,-0.232799,0.890327,0.890216,0.891747,0.891596,0.890798,0.890644,0.891544,0.891554,0.890953,0.890463,0.891546,0.891589,0.890562,0.890369
68.000000,40.895550,-0.037556,0.451113,0.282441,0.080990,-0.136555,-0.230489,-0.255701,-0.243344,-0.197210,-0.142968,-0.438053,-0.439652,-0.443109,-0.439335,-0.444321,-0.415225,-0.326481,-0.244879,0.890254,0.889939,0.891640,0.891551,0.890585,0.890641,0.891599,0.891432,0.890930,0.890382,0.891446,0.891514,0.890430,0.890321
69.000000,40.894608,-0.025991,0.449029,0.280287,0.079322,-0.137745,-0.232088,-0.257043,-0.244825,-0.197854,-0.141567,-0.424780,-0.427234,-0.430757,-0.431066,-0.437135,-0.407995,-0.324017,-0.243905,0.889543,0.889005,0.890808,0.890764,0.889652,0.889650,0.890790,0.890614,0.890125,0.889556,0.890716,0.890733,0.889663,0.889487
70.000000,40.894241,-0.020321,0.447098,0.277333,0.076118,-0.141575,-0.237101,-0.262142,-0.250297,-0.204319,-0.147415,-0.420229,-0.421646,-0.425070,-0.430022,-0.428075,-0.400361,-0.333754,-0.241819,0.889988,0.889455,0.891235,0.891258,0.890129,0.889961,0.891084,0.891000,0.890459,0.889926,0.891108,0.891126,0.890039,0.889725
71.000000,40.892876,-0.016295,0.446257,0.276173,0.074370,-0.143229,-0.237960,-0.262923,-0.250767,-0.204123,-0.149515,-0.416865,-0.416911,-0.420564,-0.423580,-0.418711,-0.403481,-0.339569,-0.246600,0.890377,0.889936,0.891732,0.891710,0.890676,0.890514,0.891500,0.891454,0.890868,0.890475,0.891514,0.891503,0.890420,0.890025
72.000000,40.891594,-0.025842,0.447821,0.278492,0.076367,-0.141034,-0.234545,-0.259776,-0.247264,-0.200118,-0.146910,-0.428975,-0.430886,-0.434992,-0.430142,-0.432997,-0.416306,-0.340585,-0.231910,0.890446,0.890144,0.891961,0.891828,0.890797,0.890701,0.891713,0.891549,0.890938,0.890669,0.891696,0.891634,0.890481,0.890153
73.000000,40.891663,-0.027555,0.446865,0.277079,0.075223,-0.142583,-0.236875,-0.262376,-0.250465,-0.206797,-0.151952,-0.432666,-0.433006,-0.435744,-0.428699,-0.430319,-0.401047,-0.333593,-0.235515,0.890626,0.890421,0.892221,0.892139,0.890939,0.890925,0.891941,0.891710,0.891079,0.890828,0.891875,0.891856,0.890732,0.890364
